Customer_Industry,Region_Customer,Product_Category,Sales_Channel,Lead_Source,Year,Quarter,OrderEntry_EUR_Actual,OrderEntry_EUR_Forecast,LostOrderEntry_EUR_Actual
Manufacturing,South,OTC,LargeEnterprise,Website,2022,Q3,-2379344.572979715,16136164.346387008,17646000.0
Manufacturing,South,OTC,LargeEnterprise,Trade Show,2022,Q3,-2344852.951089169,16286416.60300731,17646000.0
Manufacturing,South,OTC,LargeEnterprise,Mail,2022,Q3,-2344996.6187754916,15763968.585858949,17646000.0
Manufacturing,South,OTC,MidMarket,Website,2022,Q3,3790534.545339689,8346069.2189289555,10200000.0
Manufacturing,South,OTC,MidMarket,Trade Show,2022,Q3,3872912.902336293,8228165.894823894,10200000.0
Manufacturing,South,OTC,MidMarket,Mail,2022,Q3,3842404.298626811,8032772.524764165,10200000.0
Manufacturing,South,OTC,SME,Website,2022,Q3,4016247.4093803503,8369517.747757639,5100000.0
Manufacturing,South,OTC,SME,Trade Show,2022,Q3,3851380.6889430066,8389037.18357328,5100000.0
Manufacturing,South,OTC,SME,Mail,2022,Q3,3988847.108417813,8346676.624221327,5100000.0
Manufacturing,East,MPLS,LargeEnterprise,Website,2022,Q3,656525.9903286931,19121141.591547217,67470000.0
Manufacturing,East,MPLS,LargeEnterprise,Trade Show,2022,Q3,643191.6285907226,19342995.985804137,67470000.0
Manufacturing,East,MPLS,LargeEnterprise,Mail,2022,Q3,651249.0150942395,19174606.019461177,67470000.0
Manufacturing,East,MPLS,MidMarket,Website,2022,Q3,-1105099.4909522764,9972019.8306942,39000000.0
Manufacturing,East,MPLS,MidMarket,Trade Show,2022,Q3,-1107938.3091541524,9901429.303953128,39000000.0
Manufacturing,East,MPLS,MidMarket,Mail,2022,Q3,-1060021.4965273787,9598793.256771026,39000000.0
Manufacturing,East,MPLS,SME,Website,2022,Q3,-1071897.0194390807,9937323.227902357,19500000.0
Manufacturing,East,MPLS,SME,Trade Show,2022,Q3,-1071608.7156495221,9963948.035998749,19500000.0
Manufacturing,East,MPLS,SME,Mail,2022,Q3,-1052177.6358608785,9773037.537712129,19500000.0
Manufacturing,East,SD-WAN,LargeEnterprise,Website,2022,Q3,-7024311.993117435,16279305.674745394,55671400.0
Manufacturing,East,SD-WAN,LargeEnterprise,Trade Show,2022,Q3,-7133998.040100149,16247377.23737715,55671400.0
Manufacturing,East,SD-WAN,LargeEnterprise,Mail,2022,Q3,-6931690.836323404,15596708.646782631,55671400.0
Manufacturing,East,SD-WAN,MidMarket,Website,2022,Q3,11808215.206348702,8319925.300782664,32180000.0
Manufacturing,East,SD-WAN,MidMarket,Trade Show,2022,Q3,11728178.244182501,8089581.462771019,32180000.0
Manufacturing,East,SD-WAN,MidMarket,Mail,2022,Q3,11548596.144234285,8230194.0893561635,32180000.0
Manufacturing,East,SD-WAN,SME,Website,2022,Q3,11381455.920975717,8275103.948312004,16090000.0
Manufacturing,East,SD-WAN,SME,Trade Show,2022,Q3,11786333.415860498,8121513.903814952,16090000.0
Manufacturing,East,SD-WAN,SME,Mail,2022,Q3,11889815.133387703,8068818.218190418,16090000.0
Manufacturing,East,MS365,LargeEnterprise,Website,2022,Q3,-5207642.713889866,20348484.813662328,12190733.333333334
Manufacturing,East,MS365,LargeEnterprise,Trade Show,2022,Q3,-4997064.540814992,19516751.138430137,12190733.333333334
Manufacturing,East,MS365,LargeEnterprise,Mail,2022,Q3,-5059595.393466841,19548480.70671848,12190733.333333334
Manufacturing,East,MS365,MidMarket,Website,2022,Q3,8355553.027244434,10038583.006302848,7046666.666666667
Manufacturing,East,MS365,MidMarket,Trade Show,2022,Q3,8618735.869125087,10347176.851217233,7046666.666666667
Manufacturing,East,MS365,MidMarket,Mail,2022,Q3,8716510.89970313,10396345.584870398,7046666.666666667
Manufacturing,East,MS365,SME,Website,2022,Q3,8377147.103485139,9950840.395341568,3523333.3333333335
Manufacturing,East,MS365,SME,Trade Show,2022,Q3,8759521.324434154,10349906.938094415,3523333.3333333335
Manufacturing,East,MS365,SME,Mail,2022,Q3,8610919.228608025,9974478.858770385,3523333.3333333335
Manufacturing,East,Google Workspaces,LargeEnterprise,Website,2022,Q3,-3761738.3038037093,11951356.436812514,7121833.333333334
Manufacturing,East,Google Workspaces,LargeEnterprise,Trade Show,2022,Q3,-3825810.040721098,11685904.663145212,7121833.333333334
Manufacturing,East,Google Workspaces,LargeEnterprise,Mail,2022,Q3,-3623709.1837807256,11266055.077960933,7121833.333333334
Manufacturing,East,Google Workspaces,MidMarket,Website,2022,Q3,6349721.955114598,5757800.492392075,4116666.666666667
Manufacturing,East,Google Workspaces,MidMarket,Trade Show,2022,Q3,6055611.701519379,5798933.300822517,4116666.666666667
Manufacturing,East,Google Workspaces,MidMarket,Mail,2022,Q3,6156866.970396101,5813480.195490386,4116666.666666667
Manufacturing,East,Google Workspaces,SME,Website,2022,Q3,6330831.525274115,6023960.528292373,2058333.3333333335
Manufacturing,East,Google Workspaces,SME,Trade Show,2022,Q3,6351630.607854627,5826250.51986055,2058333.3333333335
Manufacturing,East,Google Workspaces,SME,Mail,2022,Q3,6199900.087775185,6097086.668014878,2058333.3333333335
Manufacturing,East,Hyperscaler,LargeEnterprise,Website,2022,Q3,-4899450.09075998,16045797.146584664,17300000.0
Manufacturing,East,Hyperscaler,LargeEnterprise,Trade Show,2022,Q3,-4933463.093872002,16100751.665094746,17300000.0
Manufacturing,East,Hyperscaler,LargeEnterprise,Mail,2022,Q3,-4970628.171714124,15638261.544165032,17300000.0
Manufacturing,East,Hyperscaler,MidMarket,Website,2022,Q3,7930833.410414985,8314179.059274504,10000000.0
Manufacturing,East,Hyperscaler,MidMarket,Trade Show,2022,Q3,8273101.859998781,8202389.88231885,10000000.0
Manufacturing,East,Hyperscaler,MidMarket,Mail,2022,Q3,8109665.371484371,8300111.353644891,10000000.0
Manufacturing,East,Hyperscaler,SME,Website,2022,Q3,8094428.51607621,8345880.225697472,5000000.0
Manufacturing,East,Hyperscaler,SME,Trade Show,2022,Q3,8081144.713810325,7932886.254982926,5000000.0
Manufacturing,East,Hyperscaler,SME,Mail,2022,Q3,8123551.516165153,7918444.219769101,5000000.0
Manufacturing,East,OTC,LargeEnterprise,Website,2022,Q3,-2401977.119461958,16532965.309534363,17646000.0
Manufacturing,East,OTC,LargeEnterprise,Trade Show,2022,Q3,-2345164.9203029405,16595292.321315413,17646000.0
Manufacturing,East,OTC,LargeEnterprise,Mail,2022,Q3,-2403140.570711865,16314689.003430467,17646000.0
Manufacturing,East,OTC,MidMarket,Website,2022,Q3,3820824.601836922,8213411.463483579,10200000.0
Manufacturing,East,OTC,MidMarket,Trade Show,2022,Q3,3950585.3396956814,8358738.589715789,10200000.0
Manufacturing,East,OTC,MidMarket,Mail,2022,Q3,3971606.7062502173,8182819.569991706,10200000.0
Manufacturing,East,OTC,SME,Website,2022,Q3,3939846.707255302,8148707.98088572,5100000.0
Manufacturing,East,OTC,SME,Trade Show,2022,Q3,3922618.341201262,8275341.439901432,5100000.0
Manufacturing,East,OTC,SME,Mail,2022,Q3,3912571.0829621307,8137435.946339972,5100000.0
Manufacturing,International,MPLS,LargeEnterprise,Website,2022,Q3,663870.7144262923,19288735.094383996,67470000.0
Manufacturing,International,MPLS,LargeEnterprise,Trade Show,2022,Q3,662308.5358622693,19847764.208621,67470000.0
Manufacturing,International,MPLS,LargeEnterprise,Mail,2022,Q3,634497.593260143,19709665.748588525,67470000.0
Manufacturing,International,MPLS,MidMarket,Website,2022,Q3,-1105633.141219075,10117378.179997321,39000000.0
Manufacturing,International,MPLS,MidMarket,Trade Show,2022,Q3,-1076834.3806489883,10035774.373163044,39000000.0
Manufacturing,International,MPLS,MidMarket,Mail,2022,Q3,-1066205.3670342485,9763416.96431956,39000000.0
Manufacturing,International,MPLS,SME,Website,2022,Q3,-1107036.9553935693,10039221.987166885,19500000.0
Manufacturing,International,MPLS,SME,Trade Show,2022,Q3,-1078024.4682847515,10106090.61419955,19500000.0
Manufacturing,International,MPLS,SME,Mail,2022,Q3,-1102967.2704708744,10120637.98408123,19500000.0
Manufacturing,International,SD-WAN,LargeEnterprise,Website,2022,Q3,-6881174.157579179,16091671.738763297,55671400.0
Manufacturing,International,SD-WAN,LargeEnterprise,Trade Show,2022,Q3,-6770251.814209536,15631977.580682369,55671400.0
Manufacturing,International,SD-WAN,LargeEnterprise,Mail,2022,Q3,-6980375.3107173955,15464755.170381965,55671400.0
Manufacturing,International,SD-WAN,MidMarket,Website,2022,Q3,11352364.21143396,7943602.92655591,32180000.0
Manufacturing,International,SD-WAN,MidMarket,Trade Show,2022,Q3,11818432.195283342,8350386.6634375425,32180000.0
Manufacturing,International,SD-WAN,MidMarket,Mail,2022,Q3,11477651.819569852,8100131.712793346,32180000.0
Manufacturing,International,SD-WAN,SME,Website,2022,Q3,11597042.669878889,8295429.054560122,16090000.0
Manufacturing,International,SD-WAN,SME,Trade Show,2022,Q3,11342963.240828464,8101596.771145958,16090000.0
Manufacturing,International,SD-WAN,SME,Mail,2022,Q3,11485192.801408062,8198911.819152559,16090000.0
Manufacturing,International,MS365,LargeEnterprise,Website,2022,Q3,-5237791.703440211,19265611.019652843,12190733.333333334
Manufacturing,International,MS365,LargeEnterprise,Trade Show,2022,Q3,-5039216.185021604,19539848.51434065,12190733.333333334
Manufacturing,International,MS365,LargeEnterprise,Mail,2022,Q3,-5195444.21000202,19766315.442820612,12190733.333333334
Manufacturing,International,MS365,MidMarket,Website,2022,Q3,8801075.245349733,10205331.651160005,7046666.666666667
Manufacturing,International,MS365,MidMarket,Trade Show,2022,Q3,8676242.725095393,9920748.408135269,7046666.666666667
Manufacturing,International,MS365,MidMarket,Mail,2022,Q3,8745169.059899643,10288343.387577122,7046666.666666667
Manufacturing,International,MS365,SME,Website,2022,Q3,8376302.470911085,10040308.936000178,3523333.3333333335
Manufacturing,International,MS365,SME,Trade Show,2022,Q3,8450785.193996757,10321123.874472873,3523333.3333333335
Manufacturing,International,MS365,SME,Mail,2022,Q3,8789050.105959632,9875156.500081267,3523333.3333333335
Manufacturing,International,Google Workspaces,LargeEnterprise,Website,2022,Q3,-3767460.968354902,11744472.867336217,7121833.333333334
Manufacturing,International,Google Workspaces,LargeEnterprise,Trade Show,2022,Q3,-3750260.650522414,11469636.59068711,7121833.333333334
Manufacturing,International,Google Workspaces,LargeEnterprise,Mail,2022,Q3,-3755773.0249937894,11826709.0395902,7121833.333333334
Manufacturing,International,Google Workspaces,MidMarket,Website,2022,Q3,6164926.890276885,5891350.7563932305,4116666.666666667
Manufacturing,International,Google Workspaces,MidMarket,Trade Show,2022,Q3,6024670.050404446,5986850.165135368,4116666.666666667
Manufacturing,International,Google Workspaces,MidMarket,Mail,2022,Q3,6305410.279149733,6084445.658023546,4116666.666666667
Manufacturing,International,Google Workspaces,SME,Website,2022,Q3,6265292.973942746,5752900.582095274,2058333.3333333335
Manufacturing,International,Google Workspaces,SME,Trade Show,2022,Q3,6187163.423030086,5749449.758460308,2058333.3333333335
Manufacturing,International,Google Workspaces,SME,Mail,2022,Q3,6349166.30365926,6024925.805088844,2058333.3333333335
Manufacturing,International,Hyperscaler,LargeEnterprise,Website,2022,Q3,-4822518.525108503,16055813.679939225,17300000.0
Manufacturing,International,Hyperscaler,LargeEnterprise,Trade Show,2022,Q3,-4810040.450013106,15711491.30090867,17300000.0
Manufacturing,International,Hyperscaler,LargeEnterprise,Mail,2022,Q3,-4982569.321681189,15907727.176661722,17300000.0
Manufacturing,International,Hyperscaler,MidMarket,Website,2022,Q3,8266599.232261695,7891278.022383792,10000000.0
Manufacturing,International,Hyperscaler,MidMarket,Trade Show,2022,Q3,8126418.785396838,7966093.496683912,10000000.0
Manufacturing,International,Hyperscaler,MidMarket,Mail,2022,Q3,7935418.262149086,8081441.28291163,10000000.0
Manufacturing,International,Hyperscaler,SME,Website,2022,Q3,7977340.3612211,8285019.405635097,5000000.0
Manufacturing,International,Hyperscaler,SME,Trade Show,2022,Q3,8196630.424438696,8108865.585914242,5000000.0
Manufacturing,International,Hyperscaler,SME,Mail,2022,Q3,8061828.925286238,8161901.691759747,5000000.0
Manufacturing,International,OTC,LargeEnterprise,Website,2022,Q3,-2386433.2899534428,16602872.474315776,17646000.0
Manufacturing,International,OTC,LargeEnterprise,Trade Show,2022,Q3,-2402679.2366041723,16041461.51906725,17646000.0
Manufacturing,International,OTC,LargeEnterprise,Mail,2022,Q3,-2382018.800046609,16430897.474139363,17646000.0
Manufacturing,International,OTC,MidMarket,Website,2022,Q3,3867889.3948654616,8464725.170299323,10200000.0
Manufacturing,International,OTC,MidMarket,Trade Show,2022,Q3,3965986.972530286,8130571.824174542,10200000.0
Manufacturing,International,OTC,MidMarket,Mail,2022,Q3,3861661.0825406862,8208583.410243692,10200000.0
Manufacturing,International,OTC,SME,Website,2022,Q3,3817677.4789927984,8524626.174948491,5100000.0
Manufacturing,International,OTC,SME,Trade Show,2022,Q3,3785775.233459893,8526354.302608054,5100000.0
Manufacturing,International,OTC,SME,Mail,2022,Q3,3869839.051358566,8141023.6829319475,5100000.0
Retail,North,MPLS,LargeEnterprise,Website,2022,Q3,665565.9090298527,18795485.3328466,67470000.0
Retail,North,MPLS,LargeEnterprise,Trade Show,2022,Q3,639138.2468947989,19037200.726486005,67470000.0
Retail,North,MPLS,LargeEnterprise,Mail,2022,Q3,637846.8958865117,19187106.078777943,67470000.0
Retail,North,MPLS,MidMarket,Website,2022,Q3,-1113668.1489643005,9815439.19532334,39000000.0
Retail,North,MPLS,MidMarket,Trade Show,2022,Q3,-1051048.2249175077,9922675.011757832,39000000.0
Retail,North,MPLS,MidMarket,Mail,2022,Q3,-1101470.5600853334,10091969.689467387,39000000.0
Retail,North,MPLS,SME,Website,2022,Q3,-1070690.5609538723,9748698.982958749,19500000.0
Retail,North,MPLS,SME,Trade Show,2022,Q3,-1051875.6207363263,10062104.075576566,19500000.0
Retail,North,MPLS,SME,Mail,2022,Q3,-1110220.518701092,9605837.625015914,19500000.0
Retail,North,SD-WAN,LargeEnterprise,Website,2022,Q3,-6828267.600395831,15466845.525508491,55671400.0
Retail,North,SD-WAN,LargeEnterprise,Trade Show,2022,Q3,-7004451.516649023,15917127.466397345,55671400.0
Retail,North,SD-WAN,LargeEnterprise,Mail,2022,Q3,-6885727.167458485,15484175.496300502,55671400.0
Retail,North,SD-WAN,MidMarket,Website,2022,Q3,11327402.106315369,8065531.456853542,32180000.0
Retail,North,SD-WAN,MidMarket,Trade Show,2022,Q3,11316522.291793369,8316203.070820089,32180000.0
Retail,North,SD-WAN,MidMarket,Mail,2022,Q3,11363285.43940872,7990469.0206726445,32180000.0
Retail,North,SD-WAN,SME,Website,2022,Q3,11331801.116517471,8221359.051098114,16090000.0
Retail,North,SD-WAN,SME,Trade Show,2022,Q3,11822836.868493436,8020732.419631551,16090000.0
Retail,North,SD-WAN,SME,Mail,2022,Q3,11626910.280666163,7892761.502657652,16090000.0
Retail,North,MS365,LargeEnterprise,Website,2022,Q3,-5099524.4657156505,19912618.05914342,12190733.333333334
Retail,North,MS365,LargeEnterprise,Trade Show,2022,Q3,-5123318.390062868,20250564.59274625,12190733.333333334
Retail,North,MS365,LargeEnterprise,Mail,2022,Q3,-5284277.083709255,19733754.494277466,12190733.333333334
Retail,North,MS365,MidMarket,Website,2022,Q3,8797568.614506215,10197064.45880204,7046666.666666667
Retail,North,MS365,MidMarket,Trade Show,2022,Q3,8695073.398511345,10372316.968833495,7046666.666666667
Retail,North,MS365,MidMarket,Mail,2022,Q3,8783871.380889853,10303928.525056276,7046666.666666667
Retail,North,MS365,SME,Website,2022,Q3,8486994.697640045,9934605.480501339,3523333.3333333335
Retail,North,MS365,SME,Trade Show,2022,Q3,8519287.294415286,10269023.938327305,3523333.3333333335
Retail,North,MS365,SME,Mail,2022,Q3,8641499.978260538,10125532.267475704,3523333.3333333335
Retail,North,Google Workspaces,LargeEnterprise,Website,2022,Q3,-3746634.467839255,11791563.03268033,7121833.333333334
Retail,North,Google Workspaces,LargeEnterprise,Trade Show,2022,Q3,-3714323.197946337,11612725.366096254,7121833.333333334
Retail,North,Google Workspaces,LargeEnterprise,Mail,2022,Q3,-3695872.96626599,11352021.68800503,7121833.333333334
Retail,North,Google Workspaces,MidMarket,Website,2022,Q3,6381957.573879936,5952217.940735537,4116666.666666667
Retail,North,Google Workspaces,MidMarket,Trade Show,2022,Q3,6319328.84475462,5923995.68855081,4116666.666666667
Retail,North,Google Workspaces,MidMarket,Mail,2022,Q3,6172811.470446628,5933353.24413556,4116666.666666667
Retail,North,Google Workspaces,SME,Website,2022,Q3,6283725.769428546,6064341.728954354,2058333.3333333335
Retail,North,Google Workspaces,SME,Trade Show,2022,Q3,6110045.453497234,6070123.888736067,2058333.3333333335
Retail,North,Google Workspaces,SME,Mail,2022,Q3,6045771.603346118,5909990.099644155,2058333.3333333335
Retail,North,Hyperscaler,LargeEnterprise,Website,2022,Q3,-4827371.425429765,15870057.097289564,17300000.0
Retail,North,Hyperscaler,LargeEnterprise,Trade Show,2022,Q3,-4842445.407290803,15927982.639069183,17300000.0
Retail,North,Hyperscaler,LargeEnterprise,Mail,2022,Q3,-4727191.750026604,15932271.716410944,17300000.0
Retail,North,Hyperscaler,MidMarket,Website,2022,Q3,8275449.416231624,8342851.04377981,10000000.0
Retail,North,Hyperscaler,MidMarket,Trade Show,2022,Q3,8048980.484366201,8193236.599587732,10000000.0
Retail,North,Hyperscaler,MidMarket,Mail,2022,Q3,8158946.880114934,8008350.954486329,10000000.0
Retail,North,Hyperscaler,SME,Website,2022,Q3,7907198.261461275,8134648.931428343,5000000.0
Retail,North,Hyperscaler,SME,Trade Show,2022,Q3,7957420.059566443,8182212.9148217635,5000000.0
Retail,North,Hyperscaler,SME,Mail,2022,Q3,8312681.561781186,8188450.342764826,5000000.0
Retail,North,OTC,LargeEnterprise,Website,2022,Q3,-2353823.7158584413,16316172.497042395,17646000.0
Retail,North,OTC,LargeEnterprise,Trade Show,2022,Q3,-2402726.341770573,15911196.421723235,17646000.0
Retail,North,OTC,LargeEnterprise,Mail,2022,Q3,-2409664.684936194,15767952.58412236,17646000.0
Retail,North,OTC,MidMarket,Website,2022,Q3,3866532.889672577,8199135.006373374,10200000.0
Retail,North,OTC,MidMarket,Trade Show,2022,Q3,3849101.5956633613,8244604.244269032,10200000.0
Retail,North,OTC,MidMarket,Mail,2022,Q3,3982610.032348353,8059177.3781162305,10200000.0
Retail,North,OTC,SME,Website,2022,Q3,4016074.736737029,8441047.303882394,5100000.0
Retail,North,OTC,SME,Trade Show,2022,Q3,3928039.0468016677,8202295.974026775,5100000.0
Retail,North,OTC,SME,Mail,2022,Q3,3967526.956445081,8491072.792607328,5100000.0
Retail,West,MPLS,LargeEnterprise,Website,2022,Q3,660721.8272798406,18899469.866779346,67470000.0
Retail,West,MPLS,LargeEnterprise,Trade Show,2022,Q3,643765.1912188999,18784242.30611288,67470000.0
Retail,West,MPLS,LargeEnterprise,Mail,2022,Q3,652471.2751323972,19287094.894890565,67470000.0
Retail,West,MPLS,MidMarket,Website,2022,Q3,-1104603.806883515,9663526.655891886,39000000.0
Retail,West,MPLS,MidMarket,Trade Show,2022,Q3,-1094997.367891871,10114825.975340528,39000000.0
Retail,West,MPLS,MidMarket,Mail,2022,Q3,-1050793.700171604,9555672.497776676,39000000.0
Retail,West,MPLS,SME,Website,2022,Q3,-1071706.9710375809,9798318.971237667,19500000.0
Retail,West,MPLS,SME,Trade Show,2022,Q3,-1058966.482203201,10108401.800905116,19500000.0
Retail,West,MPLS,SME,Mail,2022,Q3,-1064831.7947446888,9781309.997864133,19500000.0
Retail,West,SD-WAN,LargeEnterprise,Website,2022,Q3,-7155658.649677603,15516762.185370838,55671400.0
Retail,West,SD-WAN,LargeEnterprise,Trade Show,2022,Q3,-6784343.539879432,15721151.47117165,55671400.0
Retail,West,SD-WAN,LargeEnterprise,Mail,2022,Q3,-6862534.407817878,15911247.911715452,55671400.0
Retail,West,SD-WAN,MidMarket,Website,2022,Q3,11501515.821273284,7962467.836233331,32180000.0
Retail,West,SD-WAN,MidMarket,Trade Show,2022,Q3,11720471.80334848,8102351.115621704,32180000.0
Retail,West,SD-WAN,MidMarket,Mail,2022,Q3,11661490.906698922,8286162.0828808,32180000.0
Retail,West,SD-WAN,SME,Website,2022,Q3,11436466.374301858,8304193.546164599,16090000.0
Retail,West,SD-WAN,SME,Trade Show,2022,Q3,11397972.140069446,7894919.1674188,16090000.0
Retail,West,SD-WAN,SME,Mail,2022,Q3,11449667.620395277,7950414.477765857,16090000.0
Retail,West,MS365,LargeEnterprise,Website,2022,Q3,-5149849.896760606,19570738.167758312,12190733.333333334
Retail,West,MS365,LargeEnterprise,Trade Show,2022,Q3,-5076916.666520194,19958998.074472282,12190733.333333334
Retail,West,MS365,LargeEnterprise,Mail,2022,Q3,-5290158.278662032,19674862.690888368,12190733.333333334
Retail,West,MS365,MidMarket,Website,2022,Q3,8562768.360228436,10337615.614657879,7046666.666666667
Retail,West,MS365,MidMarket,Trade Show,2022,Q3,8349939.5258965455,10258664.80318006,7046666.666666667
Retail,West,MS365,MidMarket,Mail,2022,Q3,8702213.729135111,9876698.04697722,7046666.666666667
Retail,West,MS365,SME,Website,2022,Q3,8491827.062661847,10201566.911639314,3523333.3333333335
Retail,West,MS365,SME,Trade Show,2022,Q3,8662399.220358815,9884481.366185328,3523333.3333333335
Retail,West,MS365,SME,Mail,2022,Q3,8465949.96493522,9972515.58659456,3523333.3333333335
Retail,West,Google Workspaces,LargeEnterprise,Website,2022,Q3,-3734595.1663666903,11387520.53441829,7121833.333333334
Retail,West,Google Workspaces,LargeEnterprise,Trade Show,2022,Q3,-3780448.4130686256,11384100.492321217,7121833.333333334
Retail,West,Google Workspaces,LargeEnterprise,Mail,2022,Q3,-3815931.052327258,11699409.085348792,7121833.333333334
Retail,West,Google Workspaces,MidMarket,Website,2022,Q3,6106845.067692006,5949930.2283503795,4116666.666666667
Retail,West,Google Workspaces,MidMarket,Trade Show,2022,Q3,6134820.935922624,5809290.878353944,4116666.666666667
Retail,West,Google Workspaces,MidMarket,Mail,2022,Q3,6183923.767317278,6104718.219930834,4116666.666666667
Retail,West,Google Workspaces,SME,Website,2022,Q3,6359568.672581619,5898487.036515309,2058333.3333333335
Retail,West,Google Workspaces,SME,Trade Show,2022,Q3,6349783.740409637,5780639.218504644,2058333.3333333335
Retail,West,Google Workspaces,SME,Mail,2022,Q3,6041866.792468607,5789166.512232716,2058333.3333333335
Retail,West,Hyperscaler,LargeEnterprise,Website,2022,Q3,-4761607.3893558085,15994922.030460013,17300000.0
Retail,West,Hyperscaler,LargeEnterprise,Trade Show,2022,Q3,-4870044.1943013035,16379932.503073718,17300000.0
Retail,West,Hyperscaler,LargeEnterprise,Mail,2022,Q3,-4754058.56822165,15983286.621572126,17300000.0
Retail,West,Hyperscaler,MidMarket,Website,2022,Q3,8042213.9690237865,8342182.139406478,10000000.0
Retail,West,Hyperscaler,MidMarket,Trade Show,2022,Q3,7944192.040894773,8091202.181661003,10000000.0
Retail,West,Hyperscaler,MidMarket,Mail,2022,Q3,8186595.555574718,8087080.520370775,10000000.0
Retail,West,Hyperscaler,SME,Website,2022,Q3,8342407.791399007,8118976.279940771,5000000.0
Retail,West,Hyperscaler,SME,Trade Show,2022,Q3,8365889.022670098,8217108.859911485,5000000.0
Retail,West,Hyperscaler,SME,Mail,2022,Q3,8056957.489349035,8053167.172143286,5000000.0
Retail,West,OTC,LargeEnterprise,Website,2022,Q3,-2352438.6679053507,16593066.267627425,17646000.0
Retail,West,OTC,LargeEnterprise,Trade Show,2022,Q3,-2389267.045862011,15763667.675773064,17646000.0
Retail,West,OTC,LargeEnterprise,Mail,2022,Q3,-2283500.357447969,16171589.996434154,17646000.0
Retail,West,OTC,MidMarket,Website,2022,Q3,3942336.6196606546,8286925.1790831415,10200000.0
Retail,West,OTC,MidMarket,Trade Show,2022,Q3,3875357.103894658,8335619.726147424,10200000.0
Retail,West,OTC,MidMarket,Mail,2022,Q3,3826993.80860455,8167815.706881126,10200000.0
Retail,West,OTC,SME,Website,2022,Q3,3873904.029511615,8244582.856287511,5100000.0
Retail,West,OTC,SME,Trade Show,2022,Q3,3795931.67025127,8273512.380268816,5100000.0
Retail,West,OTC,SME,Mail,2022,Q3,3943730.6873665056,8376119.46235015,5100000.0
Retail,South,MPLS,LargeEnterprise,Website,2022,Q3,639685.2766660475,19631362.13617928,67470000.0
Retail,South,MPLS,LargeEnterprise,Trade Show,2022,Q3,642018.0918421897,19589140.43850816,67470000.0
Retail,South,MPLS,LargeEnterprise,Mail,2022,Q3,634449.5784007842,19120731.199654374,67470000.0
Retail,South,MPLS,MidMarket,Website,2022,Q3,-1106698.3144291183,10152250.552058956,39000000.0
Retail,South,MPLS,MidMarket,Trade Show,2022,Q3,-1082095.187253843,10061308.420516,39000000.0
Retail,South,MPLS,MidMarket,Mail,2022,Q3,-1087311.3851519132,9706284.528000453,39000000.0
Retail,South,MPLS,SME,Website,2022,Q3,-1087131.495581376,9667131.205779202,19500000.0
Retail,South,MPLS,SME,Trade Show,2022,Q3,-1076597.4057397244,9738851.926578926,19500000.0
Retail,South,MPLS,SME,Mail,2022,Q3,-1062151.3874044362,9822278.166764712,19500000.0
Retail,South,SD-WAN,LargeEnterprise,Website,2022,Q3,-7087107.950036394,16254962.004471218,55671400.0
Retail,South,SD-WAN,LargeEnterprise,Trade Show,2022,Q3,-6822887.199107114,16184388.2105157,55671400.0
Retail,South,SD-WAN,LargeEnterprise,Mail,2022,Q3,-6812976.951523172,16255397.25790356,55671400.0
Retail,South,SD-WAN,MidMarket,Website,2022,Q3,11786918.494665071,8005617.074386657,32180000.0
Retail,South,SD-WAN,MidMarket,Trade Show,2022,Q3,11429745.921502482,8165430.3221570775,32180000.0
Retail,South,SD-WAN,MidMarket,Mail,2022,Q3,11499523.295520283,8011230.075091936,32180000.0
Retail,South,SD-WAN,SME,Website,2022,Q3,11619544.125413269,7924625.871535689,16090000.0
Retail,South,SD-WAN,SME,Trade Show,2022,Q3,11601107.85298159,8210533.62807418,16090000.0
Retail,South,SD-WAN,SME,Mail,2022,Q3,11785802.811314521,7941513.860073378,16090000.0
Retail,South,MS365,LargeEnterprise,Website,2022,Q3,-5187964.076123897,20047483.24265737,12190733.333333334
Retail,South,MS365,LargeEnterprise,Trade Show,2022,Q3,-5194573.0537434295,20023508.610874638,12190733.333333334
Retail,South,MS365,LargeEnterprise,Mail,2022,Q3,-5216532.6595558,20220671.35475471,12190733.333333334
Retail,South,MS365,MidMarket,Website,2022,Q3,8472789.985580051,9900933.643068561,7046666.666666667
Retail,South,MS365,MidMarket,Trade Show,2022,Q3,8488405.582254278,10300076.497289209,7046666.666666667
Retail,South,MS365,MidMarket,Mail,2022,Q3,8549177.240062252,10433839.760496818,7046666.666666667
Retail,South,MS365,SME,Website,2022,Q3,8480592.08497827,10341955.577167386,3523333.3333333335
Retail,South,MS365,SME,Trade Show,2022,Q3,8836546.970997676,10280446.767055796,3523333.3333333335
Retail,South,MS365,SME,Mail,2022,Q3,8746761.187437804,10224878.46621643,3523333.3333333335
Retail,South,Google Workspaces,LargeEnterprise,Website,2022,Q3,-3642143.8684795424,11560995.298202414,7121833.333333334
Retail,South,Google Workspaces,LargeEnterprise,Trade Show,2022,Q3,-3605931.730933131,11780562.81802439,7121833.333333334
Retail,South,Google Workspaces,LargeEnterprise,Mail,2022,Q3,-3614398.3016914693,11776066.378114311,7121833.333333334
Retail,South,Google Workspaces,MidMarket,Website,2022,Q3,6100370.459117197,5974566.581153338,4116666.666666667
Retail,South,Google Workspaces,MidMarket,Trade Show,2022,Q3,6051130.007217167,6034360.065558976,4116666.666666667
