Customer_Industry,Region_Customer,Product_Category,Sales_Channel,Lead_Source,Year,Quarter,Revenue_EUR_Actual,Revenue_EUR_Forecast
Retail,North,MPLS,LargeEnterprise,Trade Show,2022,Q3,-5113105.975158387,9862286.090644242
Retail,North,MPLS,LargeEnterprise,Mail,2022,Q3,-5102775.167092089,9939945.064359061
Retail,North,MPLS,MidMarket,Website,2022,Q3,8909345.191714395,16610743.253624117
Retail,North,MPLS,MidMarket,Trade Show,2022,Q3,8408385.799340053,16792219.2506671
Retail,North,MPLS,MidMarket,Mail,2022,Q3,8811764.480682658,17078717.936021734
Retail,North,MPLS,SME,Website,2022,Q3,8565524.487630969,16497798.27885327
Retail,North,MPLS,SME,Trade Show,2022,Q3,8415004.965890601,17028176.127898805
Retail,North,MPLS,SME,Mail,2022,Q3,8881764.149608728,16256032.903873086
Retail,North,SD-WAN,LargeEnterprise,Website,2022,Q3,-6113681.45616836,6076260.742164049
Retail,North,SD-WAN,LargeEnterprise,Trade Show,2022,Q3,-6271427.5207206365,6253157.218941813
Retail,North,SD-WAN,LargeEnterprise,Mail,2022,Q3,-6165127.812724456,6083068.944975196
Retail,North,SD-WAN,MidMarket,Website,2022,Q3,10141976.304491667,10350765.369628709
Retail,North,SD-WAN,MidMarket,Trade Show,2022,Q3,10132235.07521034,10672460.607552446
Retail,North,SD-WAN,MidMarket,Mail,2022,Q3,10174104.405051991,10254435.243196558
Retail,North,SD-WAN,SME,Website,2022,Q3,10145914.95316099,10550744.115575911
Retail,North,SD-WAN,SME,Trade Show,2022,Q3,10585563.242720867,10293273.271860488
Retail,North,SD-WAN,SME,Mail,2022,Q3,10410140.600131331,10129043.928410651
Retail,North,MS365,LargeEnterprise,Website,2022,Q3,-5012682.989478297,5166924.035280084
Retail,North,MS365,LargeEnterprise,Trade Show,2022,Q3,-5036071.719276556,5254614.366201199
Retail,North,MS365,LargeEnterprise,Mail,2022,Q3,-5194289.394488093,5120512.536320136
Retail,North,MS365,MidMarket,Website,2022,Q3,8647751.930437045,8643381.822737576
Retail,North,MS365,MidMarket,Trade Show,2022,Q3,8547002.13912326,8791931.865322378
Retail,North,MS365,MidMarket,Mail,2022,Q3,8634287.951508569,8733963.473123083
Retail,North,MS365,SME,Website,2022,Q3,8342466.878758756,8420912.584514769
Retail,North,MS365,SME,Trade Show,2022,Q3,8374209.554302253,8704377.147403337
Retail,North,MS365,SME,Mail,2022,Q3,8494341.038233394,8582748.682214772
Retail,North,Google Workspaces,LargeEnterprise,Website,2022,Q3,-4041129.753520943,3774486.9086997425
Retail,North,Google Workspaces,LargeEnterprise,Trade Show,2022,Q3,-4006278.733156093,3717240.8566341097
Retail,North,Google Workspaces,LargeEnterprise,Mail,2022,Q3,-3986378.264924452,3633789.4416454453
Retail,North,Google Workspaces,MidMarket,Website,2022,Q3,6883596.160473119,6224008.7142851055
Retail,North,Google Workspaces,MidMarket,Trade Show,2022,Q3,6816044.649145814,6194497.774786007
Retail,North,Google Workspaces,MidMarket,Mail,2022,Q3,6658010.625328896,6204282.616013895
Retail,North,Google Workspaces,SME,Website,2022,Q3,6777643.078815943,6341252.3101851465
Retail,North,Google Workspaces,SME,Trade Show,2022,Q3,6590311.034994833,6347298.495527669
Retail,North,Google Workspaces,SME,Mail,2022,Q3,6520985.091818739,6179852.661271742
Retail,North,Hyperscaler,LargeEnterprise,Website,2022,Q3,-4827371.425429765,4858180.744068234
Retail,North,Hyperscaler,LargeEnterprise,Trade Show,2022,Q3,-4842445.407290803,4875913.05277628
Retail,North,Hyperscaler,LargeEnterprise,Mail,2022,Q3,-4727191.750026604,4877226.035636003
Retail,North,Hyperscaler,MidMarket,Website,2022,Q3,8275449.416231624,8342851.04377981
Retail,North,Hyperscaler,MidMarket,Trade Show,2022,Q3,8048980.484366201,8193236.599587732
Retail,North,Hyperscaler,MidMarket,Mail,2022,Q3,8158946.880114934,8008350.954486329
Retail,North,Hyperscaler,SME,Website,2022,Q3,7907198.261461275,8134648.931428343
Retail,North,Hyperscaler,SME,Trade Show,2022,Q3,7957420.059566443,8182212.9148217635
Retail,North,Hyperscaler,SME,Mail,2022,Q3,8312681.561781186,8188450.342764826
Retail,North,OTC,LargeEnterprise,Website,2022,Q3,-1176911.8579292207,2350469.027184979
Retail,North,OTC,LargeEnterprise,Trade Show,2022,Q3,-1201363.1708852865,2292129.136382699
Retail,North,OTC,LargeEnterprise,Mail,2022,Q3,-1204832.342468097,2271493.7696214686
Retail,North,OTC,MidMarket,Website,2022,Q3,1933266.4448362885,3858416.4735874697
Retail,North,OTC,MidMarket,Trade Show,2022,Q3,1924550.7978316806,3879813.7620089552
Retail,North,OTC,MidMarket,Mail,2022,Q3,1991305.0161741765,3792554.06028999
Retail,North,OTC,SME,Website,2022,Q3,2008037.3683685146,3972257.5547681847
Retail,North,OTC,SME,Trade Show,2022,Q3,1964019.5234008338,3859903.987777305
Retail,North,OTC,SME,Mail,2022,Q3,1983763.4782225406,3995798.9612269774
Retail,West,MPLS,LargeEnterprise,Website,2022,Q3,-5285774.61823872,9790934.15390453
Retail,West,MPLS,LargeEnterprise,Trade Show,2022,Q3,-5150121.529751195,9731240.127185639
Retail,West,MPLS,LargeEnterprise,Mail,2022,Q3,-5219770.201059173,9991744.60802808
Retail,West,MPLS,MidMarket,Website,2022,Q3,8836830.455068111,16353660.49458627
Retail,West,MPLS,MidMarket,Trade Show,2022,Q3,8759978.943134958,17117397.804422434
Retail,West,MPLS,MidMarket,Mail,2022,Q3,8406349.601372823,16171138.07316053
Retail,West,MPLS,SME,Website,2022,Q3,8573655.768300638,16581770.566709898
Retail,West,MPLS,SME,Trade Show,2022,Q3,8471731.8576256,17106526.12460866
Retail,West,MPLS,SME,Mail,2022,Q3,8518654.357957501,16552986.150231611
Retail,West,SD-WAN,LargeEnterprise,Website,2022,Q3,-6406810.651455527,6095870.858538543
Retail,West,SD-WAN,LargeEnterprise,Trade Show,2022,Q3,-6074354.099659491,6176166.649388861
Retail,West,SD-WAN,LargeEnterprise,Mail,2022,Q3,-6144362.202348565,6250847.393888213
Retail,West,SD-WAN,MidMarket,Website,2022,Q3,10297868.816721428,10218500.389832772
Retail,West,SD-WAN,MidMarket,Trade Show,2022,Q3,10493910.800672475,10398017.265047852
Retail,West,SD-WAN,MidMarket,Mail,2022,Q3,10441102.32343973,10633908.006363692
Retail,West,SD-WAN,SME,Website,2022,Q3,10239626.870014453,10657048.384244567
Retail,West,SD-WAN,SME,Trade Show,2022,Q3,10205161.1021552,10131812.931520792
Retail,West,SD-WAN,SME,Mail,2022,Q3,10251446.590353908,10203031.913132848
Retail,West,MS365,LargeEnterprise,Website,2022,Q3,-5062151.412236773,5078213.077096184
Retail,West,MS365,LargeEnterprise,Trade Show,2022,Q3,-4990460.1859172005,5178958.716769358
Retail,West,MS365,LargeEnterprise,Mail,2022,Q3,-5200070.436641297,5105231.297383683
Retail,West,MS365,MidMarket,Website,2022,Q3,8416950.166771375,8762517.80649028
Retail,West,MS365,MidMarket,Trade Show,2022,Q3,8207745.664528391,8695596.388902426
Retail,West,MS365,MidMarket,Mail,2022,Q3,8554020.874712752,8371828.256339152
Retail,West,MS365,SME,Website,2022,Q3,8347216.951850197,8647198.256297318
Retail,West,MS365,SME,Trade Show,2022,Q3,8514884.380277017,8378425.664841936
Retail,West,MS365,SME,Mail,2022,Q3,8321780.523715887,8453046.49160421
Retail,West,Google Workspaces,LargeEnterprise,Website,2022,Q3,-4028144.131408613,3645152.6452079793
Retail,West,Google Workspaces,LargeEnterprise,Trade Show,2022,Q3,-4077601.5634408323,3644057.88753363
Retail,West,Google Workspaces,LargeEnterprise,Mail,2022,Q3,-4115873.231112807,3744988.3709042124
Retail,West,Google Workspaces,MidMarket,Website,2022,Q3,6586859.090480024,6221616.5401472
Retail,West,Google Workspaces,MidMarket,Trade Show,2022,Q3,6617033.935252787,6074555.302023074
Retail,West,Google Workspaces,MidMarket,Mail,2022,Q3,6669996.377848768,6383472.47654868
Retail,West,Google Workspaces,SME,Website,2022,Q3,6859447.432871877,6167824.344118748
Retail,West,Google Workspaces,SME,Trade Show,2022,Q3,6848893.379393801,6044595.347203487
Retail,West,Google Workspaces,SME,Mail,2022,Q3,6516773.3525753105,6053512.015074393
Retail,West,Hyperscaler,LargeEnterprise,Website,2022,Q3,-4761607.3893558085,4896404.703202045
Retail,West,Hyperscaler,LargeEnterprise,Trade Show,2022,Q3,-4870044.1943013035,5014265.051961342
Retail,West,Hyperscaler,LargeEnterprise,Mail,2022,Q3,-4754058.56822165,4892842.843338406
Retail,West,Hyperscaler,MidMarket,Website,2022,Q3,8042213.9690237865,8342182.139406478
Retail,West,Hyperscaler,MidMarket,Trade Show,2022,Q3,7944192.040894773,8091202.181661003
Retail,West,Hyperscaler,MidMarket,Mail,2022,Q3,8186595.555574718,8087080.520370775
Retail,West,Hyperscaler,SME,Website,2022,Q3,8342407.791399007,8118976.279940771
Retail,West,Hyperscaler,SME,Trade Show,2022,Q3,8365889.022670098,8217108.859911485
Retail,West,Hyperscaler,SME,Mail,2022,Q3,8056957.489349035,8053167.172143286
Retail,West,OTC,LargeEnterprise,Website,2022,Q3,-1176219.3339526753,2390357.6856125942
Retail,West,OTC,LargeEnterprise,Trade Show,2022,Q3,-1194633.5229310056,2270876.4959096853
Retail,West,OTC,LargeEnterprise,Mail,2022,Q3,-1141750.1787239844,2329640.8158128434
Retail,West,OTC,MidMarket,Website,2022,Q3,1971168.3098303273,3899729.4960391247
Retail,West,OTC,MidMarket,Trade Show,2022,Q3,1937678.551947329,3922644.577010552
Retail,West,OTC,MidMarket,Mail,2022,Q3,1913496.904302275,3843677.9797087647
Retail,West,OTC,SME,Website,2022,Q3,1936952.0147558076,3879803.697076475
Retail,West,OTC,SME,Trade Show,2022,Q3,1897965.835125635,3893417.5907147364
Retail,West,OTC,SME,Mail,2022,Q3,1971865.3436832528,3941703.2764000697
Retail,South,MPLS,LargeEnterprise,Website,2022,Q3,-5117482.2133283755,10170093.414347194
Retail,South,MPLS,LargeEnterprise,Trade Show,2022,Q3,-5136144.734737513,10148220.321362158
Retail,South,MPLS,LargeEnterprise,Mail,2022,Q3,-5075596.627206269,9905559.334200855
Retail,South,MPLS,MidMarket,Website,2022,Q3,8853586.515432937,17180731.703484386
Retail,South,MPLS,MidMarket,Trade Show,2022,Q3,8656761.498030737,17026829.634719387
Retail,South,MPLS,MidMarket,Mail,2022,Q3,8698491.081215296,16426019.970462307
Retail,South,MPLS,SME,Website,2022,Q3,8697051.964650998,16359760.502087884
Retail,South,MPLS,SME,Trade Show,2022,Q3,8612779.245917786,16481134.029595107
Retail,South,MPLS,SME,Mail,2022,Q3,8497211.09923548,16622316.897601822
Retail,South,SD-WAN,LargeEnterprise,Website,2022,Q3,-6345433.8622418875,6385877.930327978
Retail,South,SD-WAN,LargeEnterprise,Trade Show,2022,Q3,-6108864.120130788,6358152.511274025
Retail,South,SD-WAN,LargeEnterprise,Mail,2022,Q3,-6099990.991480049,6386048.922747826
Retail,South,SD-WAN,MidMarket,Website,2022,Q3,10553403.768479189,10273875.245462876
Retail,South,SD-WAN,MidMarket,Trade Show,2022,Q3,10233609.720415011,10478968.913434915
Retail,South,SD-WAN,MidMarket,Mail,2022,Q3,10296084.811105369,10281078.596367981
Retail,South,SD-WAN,SME,Website,2022,Q3,10403545.321590949,10169936.535137465
Retail,South,SD-WAN,SME,Trade Show,2022,Q3,10387038.42650677,10536851.489361864
Retail,South,SD-WAN,SME,Mail,2022,Q3,10552404.842688581,10191609.453760834
Retail,South,MS365,LargeEnterprise,Website,2022,Q3,-5099616.532727273,5201918.838884059
Retail,South,MS365,LargeEnterprise,Trade Show,2022,Q3,-5106112.963897278,5195697.903955901
Retail,South,MS365,LargeEnterprise,Mail,2022,Q3,-5127698.612373203,5246857.671957775
Retail,South,MS365,MidMarket,Website,2022,Q3,8328504.063403663,8392371.179409359
Retail,South,MS365,MidMarket,Trade Show,2022,Q3,8343853.736955717,8730698.36217698
Retail,South,MS365,MidMarket,Mail,2022,Q3,8403590.494252298,8844080.695144456
Retail,South,MS365,SME,Website,2022,Q3,8336173.298289897,8766196.507671153
Retail,South,MS365,SME,Trade Show,2022,Q3,8686066.5116997,8714059.529092204
Retail,South,MS365,SME,Mail,2022,Q3,8597809.71972363,8666957.93006477
Retail,South,Google Workspaces,LargeEnterprise,Website,2022,Q3,-3928425.9192770612,3700682.0286390167
Retail,South,Google Workspaces,LargeEnterprise,Trade Show,2022,Q3,-3889367.4128405387,3770965.732915271
Retail,South,Google Workspaces,LargeEnterprise,Mail,2022,Q3,-3898499.4782436374,3769526.419608858
Retail,South,Google Workspaces,MidMarket,Website,2022,Q3,6579875.560707197,6247377.840566732
Retail,South,Google Workspaces,MidMarket,Trade Show,2022,Q3,6526764.680273539,6309901.621063951
Retail,South,Google Workspaces,MidMarket,Mail,2022,Q3,6698264.832087608,6178041.522283263
Retail,South,Google Workspaces,SME,Website,2022,Q3,6831134.810859788,6053771.434800013
Retail,South,Google Workspaces,SME,Trade Show,2022,Q3,6781513.778612207,6219894.957332489
Retail,South,Google Workspaces,SME,Mail,2022,Q3,6568230.246826553,6108331.091535176
Retail,South,Hyperscaler,LargeEnterprise,Website,2022,Q3,-4841349.780206802,4836915.978526261
Retail,South,Hyperscaler,LargeEnterprise,Trade Show,2022,Q3,-4873738.005061348,4727453.545948354
Retail,South,Hyperscaler,LargeEnterprise,Mail,2022,Q3,-4963901.839157618,4836426.103392478
Retail,South,Hyperscaler,MidMarket,Website,2022,Q3,8287543.173470547,8272471.462157258
Retail,South,Hyperscaler,MidMarket,Trade Show,2022,Q3,8322635.38240611,8140209.054068822
Retail,South,Hyperscaler,MidMarket,Mail,2022,Q3,8123568.2504895525,7875304.289056211
Retail,South,Hyperscaler,SME,Website,2022,Q3,8215542.704267121,8103982.589250929
Retail,South,Hyperscaler,SME,Trade Show,2022,Q3,7926006.3672172185,8015307.415869332
Retail,South,Hyperscaler,SME,Mail,2022,Q3,8151426.455141967,8107813.502535184
Retail,South,OTC,LargeEnterprise,Website,2022,Q3,-1151143.539461639,2324620.017763696
Retail,South,OTC,LargeEnterprise,Trade Show,2022,Q3,-1164244.3853696827,2400105.8400223046
Retail,South,OTC,LargeEnterprise,Mail,2022,Q3,-1178727.327734623,2272579.5034164903
Retail,South,OTC,MidMarket,Website,2022,Q3,1919562.0485634257,3940910.660362738
Retail,South,OTC,MidMarket,Trade Show,2022,Q3,1895129.469554641,3980861.2353453897
Retail,South,OTC,MidMarket,Mail,2022,Q3,1890124.725228638,4006680.4403633764
Retail,South,OTC,SME,Website,2022,Q3,1891547.4490843012,3820191.384627242
Retail,South,OTC,SME,Trade Show,2022,Q3,1889899.9513714607,3904576.133457559
Retail,South,OTC,SME,Mail,2022,Q3,1902069.1032626415,3788208.0713993725
Retail,East,MPLS,LargeEnterprise,Website,2022,Q3,-5113265.7173504215,10002074.258353481
Retail,East,MPLS,LargeEnterprise,Trade Show,2022,Q3,-5107454.351479719,9773203.86533357
Retail,East,MPLS,LargeEnterprise,Mail,2022,Q3,-5351007.649024013,10209503.040488917
Retail,East,MPLS,MidMarket,Website,2022,Q3,8557378.288001012,16276845.48641775
Retail,East,MPLS,MidMarket,Trade Show,2022,Q3,8462689.025062442,16684520.158715362
Retail,East,MPLS,MidMarket,Mail,2022,Q3,8684395.572525153,16692489.25924728
Retail,East,MPLS,SME,Website,2022,Q3,8850033.171314074,17152357.02844615
Retail,East,MPLS,SME,Trade Show,2022,Q3,8754648.390516028,16829141.39247567
Retail,East,MPLS,SME,Mail,2022,Q3,8552116.389891708,16454411.889603272
Retail,East,SD-WAN,LargeEnterprise,Website,2022,Q3,-6275192.60044383,6152399.448617321
Retail,East,SD-WAN,LargeEnterprise,Trade Show,2022,Q3,-6333845.379452128,6109320.337142909
Retail,East,SD-WAN,LargeEnterprise,Mail,2022,Q3,-6338916.270533881,6349790.331213256
Retail,East,SD-WAN,MidMarket,Website,2022,Q3,10525586.289008157,10541035.546217026
Retail,East,SD-WAN,MidMarket,Trade Show,2022,Q3,10655895.316175694,10489440.935599104
Retail,East,SD-WAN,MidMarket,Mail,2022,Q3,10655445.604499094,10126441.465085072
Retail,East,SD-WAN,SME,Website,2022,Q3,10469703.350880513,10587011.798477858
Retail,East,SD-WAN,SME,Trade Show,2022,Q3,10374602.223608645,10509861.018631322
Retail,East,SD-WAN,SME,Mail,2022,Q3,10509658.618592912,10715271.849491715
Retail,East,MS365,LargeEnterprise,Website,2022,Q3,-5159974.954381898,5176542.743217623
Retail,East,MS365,LargeEnterprise,Trade Show,2022,Q3,-4908179.1822328735,5087248.646153368
Retail,East,MS365,LargeEnterprise,Mail,2022,Q3,-5213827.390829536,5111702.014924856
Retail,East,MS365,MidMarket,Website,2022,Q3,8271837.945341991,8411436.387146004
Retail,East,MS365,MidMarket,Trade Show,2022,Q3,8420247.164425867,8698876.184993507
Retail,East,MS365,MidMarket,Mail,2022,Q3,8627753.290860847,8690893.8285293
Retail,East,MS365,SME,Website,2022,Q3,8293605.2482048515,8424471.533944074
Retail,East,MS365,SME,Trade Show,2022,Q3,8423628.074394176,8402319.736454507
Retail,East,MS365,SME,Mail,2022,Q3,8245853.714831584,8359506.736782848
Retail,East,Google Workspaces,LargeEnterprise,Website,2022,Q3,-3985007.6800866504,3812280.937974241
Retail,East,Google Workspaces,LargeEnterprise,Trade Show,2022,Q3,-3931490.6650869795,3657719.4397410597
Retail,East,Google Workspaces,LargeEnterprise,Mail,2022,Q3,-3977285.246281849,3683011.3209731304
Retail,East,Google Workspaces,MidMarket,Website,2022,Q3,6632834.441271822,6114197.570100663
Retail,East,Google Workspaces,MidMarket,Trade Show,2022,Q3,6886457.10095363,6164708.3524908135
Retail,East,Google Workspaces,MidMarket,Mail,2022,Q3,6887129.208076914,6278700.61876187
Retail,East,Google Workspaces,SME,Website,2022,Q3,6526967.262272817,6338100.389539891
Retail,East,Google Workspaces,SME,Trade Show,2022,Q3,6777101.338902907,6077048.434138552
Retail,East,Google Workspaces,SME,Mail,2022,Q3,6501167.027435372,6268214.305594999
Retail,East,Hyperscaler,LargeEnterprise,Website,2022,Q3,-4731264.293533994,4827410.5307168225
Retail,East,Hyperscaler,LargeEnterprise,Trade Show,2022,Q3,-4753675.206670349,5014699.827393254
Retail,East,Hyperscaler,LargeEnterprise,Mail,2022,Q3,-5010213.727127395,4811411.619737616
Retail,East,Hyperscaler,MidMarket,Website,2022,Q3,8338117.054953648,7874008.117813858
Retail,East,Hyperscaler,MidMarket,Trade Show,2022,Q3,7966830.276011496,8126746.939376783
Retail,East,Hyperscaler,MidMarket,Mail,2022,Q3,7950796.721068623,7945358.044360122
Retail,East,Hyperscaler,SME,Website,2022,Q3,7989997.813881278,7892549.931299324
Retail,East,Hyperscaler,SME,Trade Show,2022,Q3,8126700.7209099205,8217528.282951329
Retail,East,Hyperscaler,SME,Mail,2022,Q3,8153621.397227835,8234424.055803291
Retail,East,OTC,LargeEnterprise,Website,2022,Q3,-1149203.8506677705,2332637.824010242
Retail,East,OTC,LargeEnterprise,Trade Show,2022,Q3,-1187500.991917873,2363586.8736198824
Retail,East,OTC,LargeEnterprise,Mail,2022,Q3,-1155499.9660102793,2343738.437291848
Retail,East,OTC,MidMarket,Website,2022,Q3,1998913.3542423306,3928077.192357115
Retail,East,OTC,MidMarket,Trade Show,2022,Q3,1967250.3210888589,3920180.2697048252
Retail,East,OTC,MidMarket,Mail,2022,Q3,1940960.1782903157,3936671.901170421
Retail,East,OTC,SME,Website,2022,Q3,1983139.6960677116,3825439.2180961873
Retail,East,OTC,SME,Trade Show,2022,Q3,1986480.3864570458,3841920.6328975107
Retail,East,OTC,SME,Mail,2022,Q3,1923558.0545798654,3882782.1632376662
Retail,International,MPLS,LargeEnterprise,Website,2022,Q3,-5145150.677891341,9969582.927970972
Retail,International,MPLS,LargeEnterprise,Trade Show,2022,Q3,-5334833.401981054,10170624.689965108
Retail,International,MPLS,LargeEnterprise,Mail,2022,Q3,-5089486.151505605,9921365.814580724
Retail,International,MPLS,MidMarket,Website,2022,Q3,8417477.089047983,16326485.969535688
Retail,International,MPLS,MidMarket,Trade Show,2022,Q3,8635876.739772463,16417285.679074137
Retail,International,MPLS,MidMarket,Mail,2022,Q3,8819944.560920808,16379793.919853728
Retail,International,MPLS,SME,Website,2022,Q3,8804280.95170356,16907405.74405319
Retail,International,MPLS,SME,Trade Show,2022,Q3,8882680.414416542,16640683.626136394
Retail,International,MPLS,SME,Mail,2022,Q3,8677841.07367523,16883900.387263205
Retail,International,SD-WAN,LargeEnterprise,Website,2022,Q3,-6098533.045326112,6219541.870336594
Retail,International,SD-WAN,LargeEnterprise,Trade Show,2022,Q3,-6285554.762619105,6400780.831126357
Retail,International,SD-WAN,LargeEnterprise,Mail,2022,Q3,-6358165.2762525985,6436677.073958384
Retail,International,SD-WAN,MidMarket,Website,2022,Q3,10159924.366274659,10527694.008368798
Retail,International,SD-WAN,MidMarket,Trade Show,2022,Q3,10210530.043778947,10651431.241571445
Retail,International,SD-WAN,MidMarket,Mail,2022,Q3,10108229.0089122,10424408.982003206
Retail,International,SD-WAN,SME,Website,2022,Q3,10479090.983750878,10696601.210373584
Retail,International,SD-WAN,SME,Trade Show,2022,Q3,10666053.521806702,10630873.609285481
Retail,International,SD-WAN,SME,Mail,2022,Q3,10528217.617168194,10733063.229095262
Retail,International,MS365,LargeEnterprise,Website,2022,Q3,-5210741.943554992,5187857.503942442
Retail,International,MS365,LargeEnterprise,Trade Show,2022,Q3,-4925960.555841775,5237071.833442047
Retail,International,MS365,LargeEnterprise,Mail,2022,Q3,-5186249.365550409,5162566.536765546
Retail,International,MS365,MidMarket,Website,2022,Q3,8597818.169607133,8455192.508758271
Retail,International,MS365,MidMarket,Trade Show,2022,Q3,8339674.601264923,8505440.46529333
Retail,International,MS365,MidMarket,Mail,2022,Q3,8680172.953532135,8788769.83068341
Retail,International,MS365,SME,Website,2022,Q3,8326089.595219885,8348443.111458228
Retail,International,MS365,SME,Trade Show,2022,Q3,8636675.236613218,8629818.829611646
Retail,International,MS365,SME,Mail,2022,Q3,8632256.2770843,8514755.448646393
Retail,International,Google Workspaces,LargeEnterprise,Website,2022,Q3,-4074042.2349526053,3692693.5871031787
Retail,International,Google Workspaces,LargeEnterprise,Trade Show,2022,Q3,-4026358.1259322963,3806041.949218628
Retail,International,Google Workspaces,LargeEnterprise,Mail,2022,Q3,-3917461.3009225996,3799041.589592271
Retail,International,Google Workspaces,MidMarket,Website,2022,Q3,6697705.6238342235,6234986.9582771
Retail,International,Google Workspaces,MidMarket,Trade Show,2022,Q3,6626012.869868924,6111319.284347431
Retail,International,Google Workspaces,MidMarket,Mail,2022,Q3,6804214.264716833,6188169.647055752
Retail,International,Google Workspaces,SME,Website,2022,Q3,6790263.395645423,6162685.490876915
Retail,International,Google Workspaces,SME,Trade Show,2022,Q3,6852669.092183521,6141939.596287163
Retail,International,Google Workspaces,SME,Mail,2022,Q3,6486058.972508089,6046764.308109232
Retail,International,Hyperscaler,LargeEnterprise,Website,2022,Q3,-4963572.981194808,4884242.202421529
Retail,International,Hyperscaler,LargeEnterprise,Trade Show,2022,Q3,-5002153.992022787,4812280.159171807
Retail,International,Hyperscaler,LargeEnterprise,Mail,2022,Q3,-4957666.845846999,4919344.216222306
Retail,International,Hyperscaler,MidMarket,Website,2022,Q3,7935149.699995277,8029102.5220688805
Retail,International,Hyperscaler,MidMarket,Trade Show,2022,Q3,7910834.857448219,8084755.37393866
Retail,International,Hyperscaler,MidMarket,Mail,2022,Q3,7880794.394450322,7896459.936078311
Retail,International,Hyperscaler,SME,Website,2022,Q3,8182969.29301819,8363803.424103568
Retail,International,Hyperscaler,SME,Trade Show,2022,Q3,8183430.297909682,8122755.590759231
Retail,International,Hyperscaler,SME,Mail,2022,Q3,8361007.669623568,7882480.665806049
Retail,International,OTC,LargeEnterprise,Website,2022,Q3,-1161834.0375164773,2344166.6560799414
Retail,International,OTC,LargeEnterprise,Trade Show,2022,Q3,-1157099.9911476758,2391283.633424472
Retail,International,OTC,LargeEnterprise,Mail,2022,Q3,-1178038.3333185506,2377282.4135423065
Retail,International,OTC,MidMarket,Website,2022,Q3,1987398.2799641516,3945042.8676321264
Retail,International,OTC,MidMarket,Trade Show,2022,Q3,2000660.2074175698,3811083.7094338303
Retail,International,OTC,MidMarket,Mail,2022,Q3,1984715.8965818489,3934742.669819345
Retail,International,OTC,SME,Website,2022,Q3,1939805.6945403123,3960645.2197984364
Retail,International,OTC,SME,Trade Show,2022,Q3,1964648.5881560976,3914385.929728026
Retail,International,OTC,SME,Mail,2022,Q3,1991059.6501378163,3990816.1343180323
Automotive,North,MPLS,LargeEnterprise,Website,2022,Q4,-6119267.79139791,8627413.225962227
Automotive,North,MPLS,LargeEnterprise,Trade Show,2022,Q4,-6016583.74858064,8608752.959526097
Automotive,North,MPLS,LargeEnterprise,Mail,2022,Q4,-5998978.90758254,8944752.125688571
Automotive,North,MPLS,MidMarket,Website,2022,Q4,7419268.421390045,16526237.261369862
Automotive,North,MPLS,MidMarket,Trade Show,2022,Q4,7755746.971801007,15899727.09629409
Automotive,North,MPLS,MidMarket,Mail,2022,Q4,7471252.513835536,16252853.721200971
Automotive,North,MPLS,SME,Website,2022,Q4,7533452.802712608,16759648.432414483
Automotive,North,MPLS,SME,Trade Show,2022,Q4,7558773.606930676,15925705.502927303
Automotive,North,MPLS,SME,Mail,2022,Q4,7681777.695590953,15901535.189659005
Automotive,North,SD-WAN,LargeEnterprise,Website,2022,Q4,-8692193.836706327,5753133.091150489
Automotive,North,SD-WAN,LargeEnterprise,Trade Show,2022,Q4,-8840381.39492132,5979030.314349768
Automotive,North,SD-WAN,LargeEnterprise,Mail,2022,Q4,-8508875.09436709,5974559.624024111
Automotive,North,SD-WAN,MidMarket,Website,2022,Q4,10681814.314891731,10946109.062751658
Automotive,North,SD-WAN,MidMarket,Trade Show,2022,Q4,10933021.976990467,10969186.61252369
Automotive,North,SD-WAN,MidMarket,Mail,2022,Q4,10824413.861965409,10821095.79076004
Automotive,North,SD-WAN,SME,Website,2022,Q4,10796867.0565259,10762006.860568281
Automotive,North,SD-WAN,SME,Trade Show,2022,Q4,10643717.956992475,11144559.62427307
Automotive,North,SD-WAN,SME,Mail,2022,Q4,11198444.611781023,10670003.1800841
Automotive,North,MS365,LargeEnterprise,Website,2022,Q4,-6902658.891788519,4632235.95538634
Automotive,North,MS365,LargeEnterprise,Trade Show,2022,Q4,-6664482.620694027,4673970.554319107
Automotive,North,MS365,LargeEnterprise,Mail,2022,Q4,-6640852.060749517,4523339.265302719
Automotive,North,MS365,MidMarket,Website,2022,Q4,8776115.360898683,8702606.471400617
Automotive,North,MS365,MidMarket,Trade Show,2022,Q4,8622764.97046075,8733426.88734412
Automotive,North,MS365,MidMarket,Mail,2022,Q4,8485069.95032271,8821222.139204355
Automotive,North,MS365,SME,Website,2022,Q4,8633499.232290465,8551058.78116086
Automotive,North,MS365,SME,Trade Show,2022,Q4,8662008.071786279,8582186.400659297
Automotive,North,MS365,SME,Mail,2022,Q4,8674346.286684643,8729169.421748046
Automotive,North,Google Workspaces,LargeEnterprise,Website,2022,Q4,-5459370.421712301,3452132.8983002002
Automotive,North,Google Workspaces,LargeEnterprise,Trade Show,2022,Q4,-5443306.622465377,3294961.4310675287
Automotive,North,Google Workspaces,LargeEnterprise,Mail,2022,Q4,-5303115.752023205,3452703.0547560793
Automotive,North,Google Workspaces,MidMarket,Website,2022,Q4,7011929.725103297,6369292.770377227
Automotive,North,Google Workspaces,MidMarket,Trade Show,2022,Q4,6876690.12202995,6412301.94146702
