Customer_Industry,Region_Customer,Product_Category,Sales_Channel,Lead_Source,Year,Quarter,Lead_Value,Lead_Conversion_Probability,Lead_Weighted_Value
Manufacturing,East,SD-WAN,SME,Mail,2022,Q2,11760229.908364568,0.23184080850141567,2726501.210117771
Manufacturing,East,MS365,LargeEnterprise,Website,2022,Q2,-3692528.4416851476,0.3515516094951266,-1298114.3167809453
Manufacturing,East,MS365,LargeEnterprise,Trade Show,2022,Q2,-3705749.9073241474,0.07316859239870349,-271144.5045005338
Manufacturing,East,MS365,LargeEnterprise,Mail,2022,Q2,-3710494.5226647155,0.03060681559645246,-113566.42162684584
Manufacturing,East,MS365,MidMarket,Website,2022,Q2,9439592.550043996,0.3132048766075276,2956526.4198618666
Manufacturing,East,MS365,MidMarket,Trade Show,2022,Q2,9268088.375327941,0.17541382679274903,1625750.8489696663
Manufacturing,East,MS365,MidMarket,Mail,2022,Q2,9105662.223113833,0.31895098710241815,2904259.954283356
Manufacturing,East,MS365,SME,Website,2022,Q2,9350729.274932291,0.04826770031659236,451338.1983840188
Manufacturing,East,MS365,SME,Trade Show,2022,Q2,9426789.911281789,0.2963286248347453,2793427.6910161832
Manufacturing,East,MS365,SME,Mail,2022,Q2,9155876.627082491,0.07098722874816334,649950.308516667
Manufacturing,East,Google Workspaces,LargeEnterprise,Website,2022,Q2,-2694070.707447063,0.07321923658852156,-197257.80051477216
Manufacturing,East,Google Workspaces,LargeEnterprise,Trade Show,2022,Q2,-2612593.2001939816,0.06581108880463565,-171937.6031083534
Manufacturing,East,Google Workspaces,LargeEnterprise,Mail,2022,Q2,-2644471.5781484316,0.34102766450946587,-901837.9661576211
Manufacturing,East,Google Workspaces,MidMarket,Website,2022,Q2,6843045.771494888,0.26615576124845003,1821316.0565702089
Manufacturing,East,Google Workspaces,MidMarket,Trade Show,2022,Q2,6843897.642913805,0.21617986481024948,1479512.8672202914
Manufacturing,East,Google Workspaces,MidMarket,Mail,2022,Q2,6706573.875071561,0.14424708262375666,967403.7158797754
Manufacturing,East,Google Workspaces,SME,Website,2022,Q2,6758492.513002607,0.29444579037007984,1990009.6697013197
Manufacturing,East,Google Workspaces,SME,Trade Show,2022,Q2,6820480.855950734,0.11985115972077043,817442.5404390084
Manufacturing,East,Google Workspaces,SME,Mail,2022,Q2,6863207.706721372,0.26218950149202847,1799461.0072615244
Manufacturing,East,Hyperscaler,LargeEnterprise,Website,2022,Q2,-3511396.556540231,0.11650380119266944,-409091.04633178713
Manufacturing,East,Hyperscaler,LargeEnterprise,Trade Show,2022,Q2,-3526818.118694453,0.13269647727739814,-467996.34034885454
Manufacturing,East,Hyperscaler,LargeEnterprise,Mail,2022,Q2,-3495425.24712563,0.1605668942824635,-561249.5761274749
Manufacturing,East,Hyperscaler,MidMarket,Website,2022,Q2,8553745.836556995,0.10688970048809314,914307.330520851
Manufacturing,East,Hyperscaler,MidMarket,Trade Show,2022,Q2,8742414.730994046,0.3160556222884362,2763089.328107915
Manufacturing,East,Hyperscaler,MidMarket,Mail,2022,Q2,8940227.33746482,0.20866539375802742,1865516.0576583778
Manufacturing,East,Hyperscaler,SME,Website,2022,Q2,8947895.25619266,0.0685893195752342,613730.0472527205
Manufacturing,East,Hyperscaler,SME,Trade Show,2022,Q2,8994947.51756055,0.2882716291523427,2592988.1750270003
Manufacturing,East,Hyperscaler,SME,Mail,2022,Q2,8542712.91603324,0.1285453358655708,1098125.9009946424
Manufacturing,East,OTC,LargeEnterprise,Website,2022,Q2,-234627.5704285145,0.17475119503158032,-41001.44831973918
Manufacturing,East,OTC,LargeEnterprise,Trade Show,2022,Q2,-228608.17452489887,0.35563998361349414,-81302.20744194584
Manufacturing,East,OTC,LargeEnterprise,Mail,2022,Q2,-229946.45393396378,0.2173669088487388,-49982.74989235462
Manufacturing,East,OTC,MidMarket,Website,2022,Q2,599944.2316599844,0.044679575128613216,26805.253371430408
Manufacturing,East,OTC,MidMarket,Trade Show,2022,Q2,585480.3163287732,0.37714909949036973,220813.3740727336
Manufacturing,East,OTC,MidMarket,Mail,2022,Q2,594864.9120334898,0.24832487179563992,147719.75301644098
Manufacturing,East,OTC,SME,Website,2022,Q2,569977.3190915803,0.09590677524042157,54664.68663425424
Manufacturing,East,OTC,SME,Trade Show,2022,Q2,582613.3578129598,0.05603500171858863,32646.740506321894
Manufacturing,East,OTC,SME,Mail,2022,Q2,591842.3565622306,0.2637031537915332,156070.69597287333
Manufacturing,International,MPLS,LargeEnterprise,Website,2022,Q2,11449039.25854094,0.1920052939217187,2198276.1479574493
Manufacturing,International,MPLS,LargeEnterprise,Trade Show,2022,Q2,11587008.917538043,0.14361781632795856,1664100.9185093965
Manufacturing,International,MPLS,LargeEnterprise,Mail,2022,Q2,11399663.763174906,0.30418520305309577,3467609.0365383765
Manufacturing,International,MPLS,MidMarket,Website,2022,Q2,-29551065.789249957,0.25134633583477967,-7427552.106140488
Manufacturing,International,MPLS,MidMarket,Trade Show,2022,Q2,-30123905.89774096,0.048254136069602285,-1453603.054137487
Manufacturing,International,MPLS,MidMarket,Mail,2022,Q2,-29866042.385345966,0.11946884393976875,-3568061.556833416
Manufacturing,International,MPLS,SME,Website,2022,Q2,-30130595.770936243,0.09924157513370079,-2990207.784024536
Manufacturing,International,MPLS,SME,Trade Show,2022,Q2,-29899312.51470012,0.22349133824926382,-6682237.366643291
Manufacturing,International,MPLS,SME,Mail,2022,Q2,-29916505.733834352,0.011654915298339572,-348674.3403501295
Manufacturing,International,SD-WAN,LargeEnterprise,Website,2022,Q2,-4824571.478317673,0.22994576785558105,-1109389.7931558932
Manufacturing,International,SD-WAN,LargeEnterprise,Trade Show,2022,Q2,-4807247.988350051,0.19893929927299933,-956350.5462338949
Manufacturing,International,SD-WAN,LargeEnterprise,Mail,2022,Q2,-4774321.372659536,0.36447089768514845,-1740101.1965306113
Manufacturing,International,SD-WAN,MidMarket,Website,2022,Q2,12238498.851600518,0.12680759446710416,1551934.5992598785
Manufacturing,International,SD-WAN,MidMarket,Trade Show,2022,Q2,11771030.29196822,0.2569944365761844,3025089.2978055724
Manufacturing,International,SD-WAN,MidMarket,Mail,2022,Q2,11678538.18408959,0.03595138774593363,419859.65456189646
Manufacturing,International,SD-WAN,SME,Website,2022,Q2,12333898.717909824,0.22041789873107276,2718612.0385635556
Manufacturing,International,SD-WAN,SME,Trade Show,2022,Q2,11639990.784811378,0.04069722908621013,473715.3715308435
Manufacturing,International,SD-WAN,SME,Mail,2022,Q2,12355165.786942268,0.11359331316842425,1403464.2164839339
Manufacturing,International,MS365,LargeEnterprise,Website,2022,Q2,-3755193.6503864713,0.2883973986724138,-1082988.080282624
Manufacturing,International,MS365,LargeEnterprise,Trade Show,2022,Q2,-3664420.1000005472,0.04547472823779256,-166638.50819662953
Manufacturing,International,MS365,LargeEnterprise,Mail,2022,Q2,-3748157.326932952,0.08231491455316996,-308529.25009832386
Manufacturing,International,MS365,MidMarket,Website,2022,Q2,9438444.559791768,0.2589368371335303,2443960.981772656
Manufacturing,International,MS365,MidMarket,Trade Show,2022,Q2,9113925.581574947,0.22284706997153308,2031011.6117925774
Manufacturing,International,MS365,MidMarket,Mail,2022,Q2,9411815.071598273,0.17042973157737065,1604053.1163083452
Manufacturing,International,MS365,SME,Website,2022,Q2,9430789.18650312,0.18449130507405673,1739898.6048962623
Manufacturing,International,MS365,SME,Trade Show,2022,Q2,9116188.701977434,0.14389583998767738,1311781.630757217
Manufacturing,International,MS365,SME,Mail,2022,Q2,8998611.633508831,0.09919102936353698,892581.5507704399
Manufacturing,International,Google Workspaces,LargeEnterprise,Website,2022,Q2,-2621942.1831059386,0.1098548422993242,-288033.0450430487
Manufacturing,International,Google Workspaces,LargeEnterprise,Trade Show,2022,Q2,-2621373.916838761,0.07447605811312807,-195229.59616672172
Manufacturing,International,Google Workspaces,LargeEnterprise,Mail,2022,Q2,-2599236.578287871,0.3006393685966798,-781432.84372986
Manufacturing,International,Google Workspaces,MidMarket,Website,2022,Q2,6768161.201406705,0.1964006087946508,1329270.980376612
Manufacturing,International,Google Workspaces,MidMarket,Trade Show,2022,Q2,6626730.240391024,0.14012512653954662,928571.4134782325
Manufacturing,International,Google Workspaces,MidMarket,Mail,2022,Q2,6832894.040178449,0.17660059681351437,1206693.1654590194
Manufacturing,International,Google Workspaces,SME,Website,2022,Q2,6574494.051615208,0.2882657434299229,1895201.4154644639
Manufacturing,International,Google Workspaces,SME,Trade Show,2022,Q2,6656672.061280876,0.045227607001387046,301065.3479247245
Manufacturing,International,Google Workspaces,SME,Mail,2022,Q2,6732606.52243125,0.2075156051183649,1397120.9165261711
Manufacturing,International,Hyperscaler,LargeEnterprise,Website,2022,Q2,-3594771.1518778587,0.16000723616110377,-575189.3966436435
Manufacturing,International,Hyperscaler,LargeEnterprise,Trade Show,2022,Q2,-3518868.5609533833,0.20459737743174095,-719951.2790980665
Manufacturing,International,Hyperscaler,LargeEnterprise,Mail,2022,Q2,-3486365.1918148645,0.01042738661715827,-36353.67774365674
Manufacturing,International,Hyperscaler,MidMarket,Website,2022,Q2,8981308.02615839,0.2978688294715323,2675251.7088750782
Manufacturing,International,Hyperscaler,MidMarket,Trade Show,2022,Q2,8681882.489897577,0.33778867163620235,2932641.5535641075
Manufacturing,International,Hyperscaler,MidMarket,Mail,2022,Q2,8557747.954375487,0.19905136854599384,1703431.4419901199
Manufacturing,International,Hyperscaler,SME,Website,2022,Q2,8754374.48336824,0.2674061504360551,2340973.58007313
Manufacturing,International,Hyperscaler,SME,Trade Show,2022,Q2,8937251.180755857,0.34756593505074357,3106284.0634227716
Manufacturing,International,Hyperscaler,SME,Mail,2022,Q2,8531588.225912057,0.24699013548704726,2107218.1318377163
Manufacturing,International,OTC,LargeEnterprise,Website,2022,Q2,-235469.79024313678,0.06004888867506037,-14139.699220649938
Manufacturing,International,OTC,LargeEnterprise,Trade Show,2022,Q2,-235592.86283873537,0.23488904667473282,-55338.182955561635
Manufacturing,International,OTC,LargeEnterprise,Mail,2022,Q2,-240383.9083717692,0.2019949039225827,-48556.32447609045
Manufacturing,International,OTC,MidMarket,Website,2022,Q2,577939.5293198505,0.14085102591452475,81403.3756212585
Manufacturing,International,OTC,MidMarket,Trade Show,2022,Q2,577666.037024835,0.2854727836842422,164907.9316293242
Manufacturing,International,OTC,MidMarket,Mail,2022,Q2,583461.5322450676,0.33269640328254757,194115.55323165815
Manufacturing,International,OTC,SME,Website,2022,Q2,580465.3604869727,0.2503673174309779,145329.5551667289
Manufacturing,International,OTC,SME,Trade Show,2022,Q2,594069.0141486715,0.18610056664727,110556.58016065284
Manufacturing,International,OTC,SME,Mail,2022,Q2,590677.564243933,0.03230357560705375,19080.997355944237
Retail,North,MPLS,LargeEnterprise,Website,2022,Q2,11897567.937455699,0.3777791862096349,4494653.533285858
Retail,North,MPLS,LargeEnterprise,Trade Show,2022,Q2,11941394.91228472,0.3238559303165275,3867291.558595016
Retail,North,MPLS,LargeEnterprise,Mail,2022,Q2,12015208.137537464,0.05592837774583999,671991.0994110858
Retail,North,MPLS,MidMarket,Website,2022,Q2,-29155962.433333214,0.24650318580818792,-7187037.625120484
Retail,North,MPLS,MidMarket,Trade Show,2022,Q2,-30148655.30352874,0.3120826154745091,-9408871.20016468
Retail,North,MPLS,MidMarket,Mail,2022,Q2,-28770050.45794251,0.17285388015721953,-4973014.8539743535
Retail,North,MPLS,SME,Website,2022,Q2,-29664047.249268778,0.1868219341106516,-5541894.680658148
Retail,North,MPLS,SME,Trade Show,2022,Q2,-29340734.35481323,0.11085799113742258,-3252654.869071355
Retail,North,MPLS,SME,Mail,2022,Q2,-29847856.249796465,0.022809241461501827,-680806.960309804
Retail,North,SD-WAN,LargeEnterprise,Website,2022,Q2,-4795052.641688174,0.11583156102891934,-555418.4327025845
Retail,North,SD-WAN,LargeEnterprise,Trade Show,2022,Q2,-4885357.84717878,0.2220649347264139,-1084866.6714489295
Retail,North,SD-WAN,LargeEnterprise,Mail,2022,Q2,-4928348.433520241,0.005451661288468992,-26867.686371109092
Retail,North,SD-WAN,MidMarket,Website,2022,Q2,12175436.939797632,0.13000376714950776,1582852.6688649668
Retail,North,SD-WAN,MidMarket,Trade Show,2022,Q2,12207629.163075753,0.15641712690858695,1909482.280053787
Retail,North,SD-WAN,MidMarket,Mail,2022,Q2,11686586.615060143,0.2222085328558509,2596859.265825339
Retail,North,SD-WAN,SME,Website,2022,Q2,11787854.065054592,0.3009429839309895,3547471.9764805734
Retail,North,SD-WAN,SME,Trade Show,2022,Q2,12353309.530271662,0.147561727203001,1822875.6909601795
Retail,North,SD-WAN,SME,Mail,2022,Q2,12146693.808648258,0.14262774436805742,1732455.5394569496
Retail,North,MS365,LargeEnterprise,Website,2022,Q2,-3717237.565658299,0.22798297278927743,-847466.8707827558
Retail,North,MS365,LargeEnterprise,Trade Show,2022,Q2,-3673144.207052434,0.1305401715400549,-479492.87487998366
Retail,North,MS365,LargeEnterprise,Mail,2022,Q2,-3600003.016613709,0.07709171641960079,-277530.4116664914
Retail,North,MS365,MidMarket,Website,2022,Q2,9184084.61180441,0.14918983594659493,1370172.076554747
Retail,North,MS365,MidMarket,Trade Show,2022,Q2,9257646.40121205,0.05316379783217023,492171.6416757557
Retail,North,MS365,MidMarket,Mail,2022,Q2,9094708.519540211,0.06586944825995271,599063.4322672051
Retail,North,MS365,SME,Website,2022,Q2,9072985.96105465,0.19329904933064693,1753799.5608621696
Retail,North,MS365,SME,Trade Show,2022,Q2,9263033.393910473,0.14606722132222583,1353025.5488634896
Retail,North,MS365,SME,Mail,2022,Q2,9306955.924366191,0.252677415282671,2351657.567118591
Retail,North,Google Workspaces,LargeEnterprise,Website,2022,Q2,-2627794.36351217,0.14834584698133224,-389822.38054798375
Retail,North,Google Workspaces,LargeEnterprise,Trade Show,2022,Q2,-2684602.023702677,0.1814636890509584,-487157.7868547562
Retail,North,Google Workspaces,LargeEnterprise,Mail,2022,Q2,-2735765.880924113,0.2676862830334299,-732326.9999142528
Retail,North,Google Workspaces,MidMarket,Website,2022,Q2,6664822.417851403,0.00653075033261483,43526.29122220183
Retail,North,Google Workspaces,MidMarket,Trade Show,2022,Q2,6821860.191158361,0.27925237659635543,1905020.67118904
Retail,North,Google Workspaces,MidMarket,Mail,2022,Q2,6850422.18175026,0.05108110315514382,349927.1221222704
Retail,North,Google Workspaces,SME,Website,2022,Q2,6509189.699829598,0.28558770662534244,1858944.558363636
Retail,North,Google Workspaces,SME,Trade Show,2022,Q2,6510586.526827659,0.041957689504650474,273169.16798579565
Retail,North,Google Workspaces,SME,Mail,2022,Q2,6665995.827024075,0.15833962402899726,1055491.2730298566
Retail,North,Hyperscaler,LargeEnterprise,Website,2022,Q2,-3532524.455516272,0.03804515886941031,-134395.45412019372
Retail,North,Hyperscaler,LargeEnterprise,Trade Show,2022,Q2,-3497628.4500002163,0.3299530251153276,-1154053.0878070057
Retail,North,Hyperscaler,LargeEnterprise,Mail,2022,Q2,-3476238.8207280436,0.2098999509772558,-729662.3580560499
Retail,North,Hyperscaler,MidMarket,Website,2022,Q2,8859755.838554814,0.21413171969792585,1897154.7538134817
Retail,North,Hyperscaler,MidMarket,Trade Show,2022,Q2,8516153.971407363,0.027970198904113064,238198.52047831635
Retail,North,Hyperscaler,MidMarket,Mail,2022,Q2,9035656.2841629,0.3008519165605008,2718394.5104723414
Retail,North,Hyperscaler,SME,Website,2022,Q2,8639844.748565732,0.06721794622065154,580752.61966387
Retail,North,Hyperscaler,SME,Trade Show,2022,Q2,9008242.616795767,0.28559273968363363,2572688.6886655684
Retail,North,Hyperscaler,SME,Mail,2022,Q2,8573661.771412516,0.08751104859726079,750290.1319345577
Retail,North,OTC,LargeEnterprise,Website,2022,Q2,-230482.02270158735,0.08148376680054929,-18780.54338953505
Retail,North,OTC,LargeEnterprise,Trade Show,2022,Q2,-230435.93781505286,0.01968820240118345,-4536.869384209283
Retail,North,OTC,LargeEnterprise,Mail,2022,Q2,-241353.52723449966,0.1954377620478845,-47169.59322507375
Retail,North,OTC,MidMarket,Website,2022,Q2,567833.9124358558,0.1592653307752266,90436.25588948763
Retail,North,OTC,MidMarket,Trade Show,2022,Q2,590601.7762119622,0.029924712373084063,17673.58828017553
Retail,North,OTC,MidMarket,Mail,2022,Q2,598849.6491972887,0.25431184141975305,152294.5570209356
Retail,North,OTC,SME,Website,2022,Q2,591771.8475357634,0.1946629787964436,115196.07060918656
Retail,North,OTC,SME,Trade Show,2022,Q2,580673.9848117696,0.17860011320105115,103708.4394202875
Retail,North,OTC,SME,Mail,2022,Q2,602027.0220298214,0.15677458083785972,94382.53403179019
Retail,West,MPLS,LargeEnterprise,Website,2022,Q2,11994083.410143452,0.14124476725195656,1694101.5196662652
Retail,West,MPLS,LargeEnterprise,Trade Show,2022,Q2,11664549.182096325,0.17616373013671013,2054870.4942812
Retail,West,MPLS,LargeEnterprise,Mail,2022,Q2,11764487.774451373,0.044470653235374746,523174.45630943263
Retail,West,MPLS,MidMarket,Website,2022,Q2,-30117860.991798192,0.07776921139552805,-2342242.2982522817
Retail,West,MPLS,MidMarket,Trade Show,2022,Q2,-30144824.384921644,0.33891460831828524,-10216521.349239213
Retail,West,MPLS,MidMarket,Mail,2022,Q2,-29189819.185785692,0.2667078455451016,-7785153.786891973
Retail,West,MPLS,SME,Website,2022,Q2,-29902441.087263457,0.1475082743972967,-4410857.485049057
Retail,West,MPLS,SME,Trade Show,2022,Q2,-28924789.99243518,0.10107841122929567,-2923671.817576379
Retail,West,MPLS,SME,Mail,2022,Q2,-29049974.70681621,0.2116894192523782,-6149572.274982199
Retail,West,SD-WAN,LargeEnterprise,Website,2022,Q2,-4703341.997030857,0.12484938945304747,-587209.3767181794
Retail,West,SD-WAN,LargeEnterprise,Trade Show,2022,Q2,-4716384.313049148,0.014334697052150295,-67607.94030907351
Retail,West,SD-WAN,LargeEnterprise,Mail,2022,Q2,-4848001.557689813,0.06196601089581495,-300411.3173467348
Retail,West,SD-WAN,MidMarket,Website,2022,Q2,12012629.146219274,0.25162383802930804,3022663.8505944237
Retail,West,SD-WAN,MidMarket,Trade Show,2022,Q2,11807091.627898138,0.23871702888121263,2818553.8331400836
Retail,West,SD-WAN,MidMarket,Mail,2022,Q2,11933345.174289024,0.010216407773191825,121915.92039878754
Retail,West,SD-WAN,SME,Website,2022,Q2,11911496.986423498,0.07771173181505521,925663.0593247812
Retail,West,SD-WAN,SME,Trade Show,2022,Q2,12362905.795400808,0.06954708777896641,859804.0945558326
Retail,West,SD-WAN,SME,Mail,2022,Q2,12264569.35312169,0.198039791509097,2428872.7576410803
Retail,West,MS365,LargeEnterprise,Website,2022,Q2,-3677903.322855131,0.011079938873717025,-40750.94400067558
Retail,West,MS365,LargeEnterprise,Trade Show,2022,Q2,-3797153.5799473426,0.046637517342503654,-177089.81593694404
Retail,West,MS365,LargeEnterprise,Mail,2022,Q2,-3667625.3041552263,0.2613855459659386,-958664.2425251055
Retail,West,MS365,MidMarket,Website,2022,Q2,9353434.638176782,0.054872525042429135,513246.5764160796
Retail,West,MS365,MidMarket,Trade Show,2022,Q2,9522774.959911602,0.24081430627517747,2293220.445785743
Retail,West,MS365,MidMarket,Mail,2022,Q2,9196069.124422831,0.09948095276056307,914833.7181495803
Retail,West,MS365,SME,Website,2022,Q2,9360227.24730748,0.04177324601968002,391007.07560188766
Retail,West,MS365,SME,Trade Show,2022,Q2,9142585.622820854,0.10137373573150411,926818.0588304902
Retail,West,MS365,SME,Mail,2022,Q2,9125800.867622165,0.25244745090470144,2303785.1664951285
Retail,West,Google Workspaces,LargeEnterprise,Website,2022,Q2,-2682438.609605861,0.32926820612343555,-883241.7490211645
Retail,West,Google Workspaces,LargeEnterprise,Trade Show,2022,Q2,-2748669.1638711053,0.2344752163417068,-644494.7968504557
Retail,West,Google Workspaces,LargeEnterprise,Mail,2022,Q2,-2662652.7508988343,0.12776998817599486,-340207.1104991242
Retail,West,Google Workspaces,MidMarket,Website,2022,Q2,6854658.796639297,0.21727770624518902,1489364.540427194
Retail,West,Google Workspaces,MidMarket,Trade Show,2022,Q2,6845146.433527652,0.07336963422696192,502225.89005791675
Retail,West,Google Workspaces,MidMarket,Mail,2022,Q2,6575144.534864844,0.12436586631373168,817723.5462164647
Retail,West,Google Workspaces,SME,Website,2022,Q2,6635658.5535582835,0.36308316417215863,2409295.9039919907
Retail,West,Google Workspaces,SME,Trade Show,2022,Q2,6734357.914997067,0.006570466145887825,44247.87069477995
Retail,West,Google Workspaces,SME,Mail,2022,Q2,6683162.832129391,0.027331305182554964,182659.56294963675
Retail,West,Hyperscaler,LargeEnterprise,Website,2022,Q2,-3426656.099241958,0.06880202994650839,-235760.8955564308
Retail,West,Hyperscaler,LargeEnterprise,Trade Show,2022,Q2,-3619774.824200313,0.011291679745260944,-40873.33806482817
Retail,West,Hyperscaler,LargeEnterprise,Mail,2022,Q2,-3567922.237220046,0.06864479090034417,-244919.27592265824
Retail,West,Hyperscaler,MidMarket,Website,2022,Q2,8750422.753019655,0.240461281529102,2104137.869112519
Retail,West,Hyperscaler,MidMarket,Trade Show,2022,Q2,8847480.439371964,0.17925488813282328,1585954.1164169635
Retail,West,Hyperscaler,MidMarket,Mail,2022,Q2,8562130.481841652,0.32863508643642125,2813816.4909799485
Retail,West,Hyperscaler,SME,Website,2022,Q2,8781403.647931822,0.3265499891886553,2867567.2662933543
Retail,West,Hyperscaler,SME,Trade Show,2022,Q2,9015628.457683269,0.12074053872975235,1088551.8369679642
Retail,West,Hyperscaler,SME,Mail,2022,Q2,8997219.065329982,0.07835722579065588,704997.1257900553
Retail,West,OTC,LargeEnterprise,Website,2022,Q2,-231906.00413302804,0.13368219752611366,-31001.704252003183
Retail,West,OTC,LargeEnterprise,Trade Show,2022,Q2,-234687.99346133013,0.2088320323903216,-49010.37065213608
Retail,West,OTC,LargeEnterprise,Mail,2022,Q2,-237068.8424436404,0.10549207822507861,-25008.88487179335
Retail,West,OTC,MidMarket,Website,2022,Q2,579859.2465399283,0.18539432740129225,107502.6149996901
Retail,West,OTC,MidMarket,Trade Show,2022,Q2,569995.0702376603,0.1329933880901678,75805.57558559961
Retail,West,OTC,MidMarket,Mail,2022,Q2,585790.4571300654,0.17775498988670638,104127.17678288388
Retail,West,OTC,SME,Website,2022,Q2,589239.2820026,0.18514367199749834,109093.9243551308
Retail,West,OTC,SME,Trade Show,2022,Q2,567878.40768242,0.1004177555690983,57025.075135622
Retail,West,OTC,SME,Mail,2022,Q2,571095.6126553735,0.3650328984174152,208468.68676106047
Retail,South,MPLS,LargeEnterprise,Website,2022,Q2,11502018.306534538,0.2941308669951593,3383098.6166951973
Retail,South,MPLS,LargeEnterprise,Trade Show,2022,Q2,11602952.222916873,0.04516689473184833,524069.321631152
Retail,South,MPLS,LargeEnterprise,Mail,2022,Q2,11741343.179301258,0.3079422433709753,3615655.558822529
Retail,South,MPLS,MidMarket,Website,2022,Q2,-28910202.737607837,0.2010375193548394,-5812035.442414166
Retail,South,MPLS,MidMarket,Trade Show,2022,Q2,-28878546.34103635,0.30260221499252316,-8738712.088561824
Retail,South,MPLS,MidMarket,Mail,2022,Q2,-29941877.91527143,0.33395595877045675,-9999268.546582436
Retail,South,MPLS,SME,Website,2022,Q2,-28643471.919123422,0.12690259745859242,-3634930.9867690154
Retail,South,MPLS,SME,Trade Show,2022,Q2,-29271629.58958425,0.008871146080170207,-259672.90209383456
Retail,South,MPLS,SME,Mail,2022,Q2,-30091519.112394936,0.11260949497949609,-3388590.770412648
Retail,South,SD-WAN,LargeEnterprise,Website,2022,Q2,-4838634.932353932,0.21865594158475096,-1057996.2771187169
Retail,South,SD-WAN,LargeEnterprise,Trade Show,2022,Q2,-4865738.781826372,0.27046070557451213,-1315991.1440740277
Retail,South,SD-WAN,LargeEnterprise,Mail,2022,Q2,-4781666.113220486,0.09883873745923508,-472613.84158232063
Retail,South,SD-WAN,MidMarket,Website,2022,Q2,11651863.66961256,0.06159453645193254,717691.1415308993
Retail,South,SD-WAN,MidMarket,Trade Show,2022,Q2,12112108.03194181,0.33187757189712036,4019737.004196457
Retail,South,SD-WAN,MidMarket,Mail,2022,Q2,12101666.8147498,0.39342098758457444,4761049.709678338
Retail,South,SD-WAN,SME,Website,2022,Q2,11718376.204300083,0.1876285019431019,2198701.3724185172
Retail,South,SD-WAN,SME,Trade Show,2022,Q2,11976892.92511044,0.058148078275875835,696433.3073111054
Retail,South,SD-WAN,SME,Mail,2022,Q2,12309964.121022867,0.11609069042151512,1429072.2338736241
Retail,South,MS365,LargeEnterprise,Website,2022,Q2,-3636438.0583232474,0.009497394045925379,-34536.685163495655
Retail,South,MS365,LargeEnterprise,Trade Show,2022,Q2,-3694484.8533521444,0.3189389176163253,-1178315.0002780412
Retail,South,MS365,LargeEnterprise,Mail,2022,Q2,-3694485.8579075905,0.042302394503572614,-156285.5982490768
Retail,South,MS365,MidMarket,Website,2022,Q2,9434412.29032411,0.20498955410565814,1933955.9686424804
Retail,South,MS365,MidMarket,Trade Show,2022,Q2,9442242.74114057,0.09495108487608415,896551.1919346278
Retail,South,MS365,MidMarket,Mail,2022,Q2,9405224.928628085,0.14889447427214655,1400386.0211593658
Retail,South,MS365,SME,Website,2022,Q2,9181997.677290088,0.26588677509604464,2441371.7513540336
Retail,South,MS365,SME,Trade Show,2022,Q2,9015679.280689888,0.2766535608923269,2494219.77686603
Retail,South,MS365,SME,Mail,2022,Q2,9172944.69380184,0.07664695459560461,703078.2754538219
Retail,South,Google Workspaces,LargeEnterprise,Website,2022,Q2,-2699708.658514382,0.006029587480784496,-16278.129529143822
Retail,South,Google Workspaces,LargeEnterprise,Trade Show,2022,Q2,-2703461.6017993116,0.03780160292886994,-102195.18200466428
Retail,South,Google Workspaces,LargeEnterprise,Mail,2022,Q2,-2746337.098051963,0.26979194719668104,-740939.6333419214
Retail,South,Google Workspaces,MidMarket,Website,2022,Q2,6656839.255555331,0.3292627804489665,2191849.4022859763
Retail,South,Google Workspaces,MidMarket,Trade Show,2022,Q2,6729916.379423872,0.16544515725741746,1113432.073723052
Retail,South,Google Workspaces,MidMarket,Mail,2022,Q2,6691805.246002781,0.2481573140640157,1660620.41608754
Retail,South,Google Workspaces,SME,Website,2022,Q2,6532987.326775485,0.19679258833233315,1285643.4855784776
Retail,South,Google Workspaces,SME,Trade Show,2022,Q2,6659929.698389586,0.053854974627370565,358670.34492684284
Retail,South,Google Workspaces,SME,Mail,2022,Q2,6694112.187106422,0.2642948814717234,1769219.587049711
Retail,South,Hyperscaler,LargeEnterprise,Website,2022,Q2,-3610535.9025578904,0.11078452820730296,-399991.51654040464
Retail,South,Hyperscaler,LargeEnterprise,Trade Show,2022,Q2,-3484862.478579704,0.1509612360907845,-526079.1473727871
Retail,South,Hyperscaler,LargeEnterprise,Mail,2022,Q2,-3616849.4684083783,0.21205843117705675,-766983.4240742524
Retail,South,Hyperscaler,MidMarket,Website,2022,Q2,8806679.006227246,0.020581259368604044,181252.54480320305
Retail,South,Hyperscaler,MidMarket,Trade Show,2022,Q2,8645432.487289896,0.0507439302305079,438703.22294760484
Retail,South,Hyperscaler,MidMarket,Mail,2022,Q2,8618110.05950043,0.2267550480551983,1954199.960687008
Retail,South,Hyperscaler,SME,Website,2022,Q2,8591236.895617131,0.031246939019301194,268449.855377719
Retail,South,Hyperscaler,SME,Trade Show,2022,Q2,8758618.069902161,0.2538434538543111,2223317.8618547446
Retail,South,Hyperscaler,SME,Mail,2022,Q2,8526826.402417688,0.07592632866171464,647410.6238713512
Retail,South,OTC,LargeEnterprise,Website,2022,Q2,-233450.03176771908,0.1506645024029651,-35172.632872239796
Retail,South,OTC,LargeEnterprise,Trade Show,2022,Q2,-241242.4092668829,0.09829534620884284,-23713.00613914361
